ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-03-27,761.4396805502316,176.30920613917286,1547.8113763130032,761.4396805502316,761.4396805502316,77.65278579687461,77.65278579687461,77.65278579687461,77.65278579687461,77.65278579687461,77.65278579687461,0.0,0.0,0.0,839.0924663471062
2023-04-06,759.6502574368745,-245.92213641606307,1242.8310069616887,759.6502574368745,759.6502574368745,-274.4300139603984,-274.4300139603984,-274.4300139603984,-274.4300139603984,-274.4300139603984,-274.4300139603984,0.0,0.0,0.0,485.2202434764761
2023-04-09,759.1134305028673,47.54479739713252,1517.310221318196,759.1134305028673,759.1134305028673,25.69739223173525,25.69739223173525,25.69739223173525,25.69739223173525,25.69739223173525,25.69739223173525,0.0,0.0,0.0,784.8108227346027
2023-04-11,758.755545880196,-121.19662380004257,1418.4399932661797,758.755545880196,758.755545880196,-85.79778945027662,-85.79778945027662,-85.79778945027662,-85.79778945027662,-85.79778945027662,-85.79778945027662,0.0,0.0,0.0,672.9577564299194
2023-04-16,757.86083430032,20.269308412549687,1564.7215811769493,757.86083430032,757.86083430032,25.697392231462466,25.697392231462466,25.697392231462466,25.697392231462466,25.697392231462466,25.697392231462466,0.0,0.0,0.0,783.5582265317825
2023-05-09,753.7451610328906,-63.11017976854431,1398.987658449289,753.7451610328906,753.7451610328906,-85.79778944889115,-85.79778944889115,-85.79778944889115,-85.79778944889115,-85.79778944889115,-85.79778944889115,0.0,0.0,0.0,667.9473715839994
2023-05-11,753.3872764009401,-282.9533528044791,1184.5712368092115,753.3872764009401,753.3872764009401,-274.43001396027677,-274.43001396027677,-274.43001396027677,-274.43001396027677,-274.43001396027677,-274.43001396027677,0.0,0.0,0.0,478.9572624406633
2023-05-15,752.6715071247718,103.67045463846434,1547.2658558678058,752.6715071247718,752.6715071247718,77.65278579659746,77.65278579659746,77.65278579659746,77.65278579659746,77.65278579659746,77.65278579659746,0.0,0.0,0.0,830.3242929213692
2023-05-16,752.4925648057297,-84.12329334829013,1396.9960099703765,752.4925648057297,752.4925648057297,-85.79778944971602,-85.79778944971602,-85.79778944971602,-85.79778944971602,-85.79778944971602,-85.79778944971602,0.0,0.0,0.0,666.6947753560137
2023-05-19,751.9557378643035,250.2602229201687,1741.4789155117246,751.9557378643035,751.9557378643035,207.8821438325772,207.8821438325772,207.8821438325772,207.8821438325772,207.8821438325772,207.8821438325772,0.0,0.0,0.0,959.8378816968807
2023-05-23,751.2399686090686,-87.44472960691287,1371.9331350341893,751.2399686090686,751.2399686090686,-85.79778944935175,-85.79778944935175,-85.79778944935175,-85.79778944935175,-85.79778944935175,-85.79778944935175,0.0,0.0,0.0,665.4421791597168
2023-06-06,748.7347762157463,-83.9353141892834,1410.9736248551253,748.7347762157463,748.7347762157463,-85.79778944928935,-85.79778944928935,-85.79778944928935,-85.79778944928935,-85.79778944928935,-85.79778944928935,0.0,0.0,0.0,662.9369867664569
2023-06-09,748.1979492779025,228.5760901950467,1721.7107070585205,748.1979492779025,748.1979492779025,207.8821438318062,207.8821438318062,207.8821438318062,207.8821438318062,207.8821438318062,207.8821438318062,0.0,0.0,0.0,956.0800931097086
2023-06-11,747.8400646526733,0.8311234017075144,1538.2766851020526,747.8400646526733,747.8400646526733,25.697392231820967,25.697392231820967,25.697392231820967,25.697392231820967,25.697392231820967,25.697392231820967,0.0,0.0,0.0,773.5374568844942
2023-06-12,747.6611223400588,97.07500700121285,1566.5805409347615,747.6611223400588,747.6611223400588,77.65278579585475,77.65278579585475,77.65278579585475,77.65278579585475,77.65278579585475,77.65278579585475,0.0,0.0,0.0,825.3139081359136
2023-06-20,746.2295838749732,-58.469756764737014,1404.603236783829,746.2295838749732,746.2295838749732,-85.79778944975,-85.79778944975,-85.79778944975,-85.79778944975,-85.79778944975,-85.79778944975,0.0,0.0,0.0,660.4317944252232
2023-06-21,746.0506415668375,-38.07303028769246,1437.3522476724363,746.0506415668375,746.0506415668375,-49.583024354121164,-49.583024354121164,-49.583024354121164,-49.583024354121164,-49.583024354121164,-49.583024354121164,0.0,0.0,0.0,696.4676172127163
2023-06-28,744.7980454098874,-99.63806040267598,1437.862790043302,744.7980454098874,744.7980454098874,-49.58302435441212,-49.58302435441212,-49.58302435441212,-49.58302435441212,-49.58302435441212,-49.58302435441212,0.0,0.0,0.0,695.2150210554753
2023-07-06,743.3665069585331,-267.0722674474071,1183.9548164413516,743.3665069585331,743.3665069585331,-274.43001395993986,-274.43001395993986,-274.43001395993986,-274.43001395993986,-274.43001395993986,-274.43001395993986,0.0,0.0,0.0,468.9364929985933
2023-07-07,743.1875646521138,240.9923972827291,1730.14915832303,743.1875646521138,743.1875646521138,207.88214383161528,207.88214383161528,207.88214383161528,207.88214383161528,207.88214383161528,207.88214383161528,0.0,0.0,0.0,951.0697084837291
2023-07-09,742.8296800388637,6.0162225205998086,1524.4677880338922,742.8296800388637,742.8296800388637,25.697392232558194,25.697392232558194,25.697392232558194,25.697392232558194,25.697392232558194,25.697392232558194,0.0,0.0,0.0,768.5270722714218
2023-07-10,742.6507377322384,20.788728992196667,1570.87032652509,742.6507377322384,742.6507377322384,77.65278579655327,77.65278579655327,77.65278579655327,77.65278579655327,77.65278579655327,77.65278579655327,0.0,0.0,0.0,820.3035235287917
2023-07-20,740.8613146659875,-251.9061467726911,1176.5816804327553,740.8613146659875,740.8613146659875,-274.43001396037874,-274.43001396037874,-274.43001396037874,-274.43001396037874,-274.43001396037874,-274.43001396037874,0.0,0.0,0.0,466.43130070560875
2023-07-21,740.6823723751331,228.75003241601956,1709.3224138556964,740.6823723751331,740.6823723751331,207.88214383223033,207.88214383223033,207.88214383223033,207.88214383223033,207.88214383223033,207.88214383223033,0.0,0.0,0.0,948.5645162073635
2023-07-25,739.9666032117157,-60.221807380376845,1385.2259695793773,739.9666032117157,739.9666032117157,-85.79778944978399,-85.79778944978399,-85.79778944978399,-85.79778944978399,-85.79778944978399,-85.79778944978399,0.0,0.0,0.0,654.1688137619317
2023-07-26,739.7876609208614,-92.96981472629706,1410.4606687200553,739.7876609208614,739.7876609208614,-49.583024354267,-49.583024354267,-49.583024354267,-49.583024354267,-49.583024354267,-49.583024354267,0.0,0.0,0.0,690.2046365665944
2023-07-27,739.6087186315597,-247.33693315571452,1262.4438597344163,739.6087186315597,739.6087186315597,-274.4300139603646,-274.4300139603646,-274.4300139603646,-274.4300139603646,-274.4300139603646,-274.4300139603646,0.0,0.0,0.0,465.1787046711951
2023-08-01,738.7140071850512,-159.83808666433316,1409.7687023390909,738.7140071850512,738.7140071850512,-85.79778944941974,-85.79778944941974,-85.79778944941974,-85.79778944941974,-85.79778944941974,-85.79778944941974,0.0,0.0,0.0,652.9162177356314
2023-08-02,738.5350648957494,-29.98372148781672,1427.9728751305233,738.5350648957494,738.5350648957494,-49.583024354089744,-49.583024354089744,-49.583024354089744,-49.583024354089744,-49.583024354089744,-49.583024354089744,0.0,0.0,0.0,688.9520405416597
